sentence1,sentence2,label
"যুক্তরাষ্ট্রের আপত্তি অগ্রাহ্য, ইরানের ওপর আরোপিত অস্ত্র নিষেধাজ্ঞার মেয়াদ শেষ",ইরান ইস্যুতে বুদ্ধিবৃত্তিক পরিচয় দিক যুক্তরাষ্ট্র: রাশিয়া,0
জাতিসংঘের অস্ত্র নিষেধাজ্ঞা থেকে মুক্তি পেলো ইরান,ইরানের ওপর অস্ত্র নিষেধাজ্ঞার মেয়াদ শেষ,1
জাতিসংঘের অস্ত্র নিষেধাজ্ঞা থেকে মুক্তি পেলো ইরান,বাড়ছে ইরান-রাশিয়া সামরিক সহযোগিতা,0
জাতিসংঘের অস্ত্র নিষেধাজ্ঞা থেকে মুক্তি পেলো ইরান,ইরান ইস্যুতে বুদ্ধিবৃত্তিক পরিচয় দিক যুক্তরাষ্ট্র: রাশিয়া,0
ইরানের ওপর অস্ত্র নিষেধাজ্ঞার মেয়াদ শেষ,বাড়ছে ইরান-রাশিয়া সামরিক সহযোগিতা,0
ইরানের ওপর অস্ত্র নিষেধাজ্ঞার মেয়াদ শেষ,ইরান ইস্যুতে বুদ্ধিবৃত্তিক পরিচয় দিক যুক্তরাষ্ট্র: রাশিয়া,0
বাড়ছে ইরান-রাশিয়া সামরিক সহযোগিতা,ইরান ইস্যুতে বুদ্ধিবৃত্তিক পরিচয় দিক যুক্তরাষ্ট্র: রাশিয়া,0
অস্ত্র নিষেধাজ্ঞা কাটল ইরানের,ইরানের ওপর থেকে অস্ত্র নিষেধাজ্ঞা স্বয়ংক্রিয়ভাবে উঠে গেছে।,1
আমাদের কাছে 'হাইপারসনিক মিসাইল' আছে: ট্রাম্প,আমেরিকার কাছে হাইপারসনিক ক্ষেপণাস্ত্র আছে : ট্রাম্প,1
মক্কার মসজিদুল হারামে নামাজ পড়ার অনুমতি,৭ মাস পর মসজিদুল হারামে নামাজের অনুমতি,1
মক্কার মসজিদুল হারামে নামাজ পড়ার অনুমতি,৭ মাস পর মসজিদুল হারামে নামাজ আদায়ের অনুমতি,1
মক্কার মসজিদুল হারামে নামাজ পড়ার অনুমতি,নামাজের জন্যে খুলে দেয়া হল পবিত্র মসজিদুল হারাম,1
মক্কার মসজিদুল হারামে নামাজ পড়ার অনুমতি,সাত মাস পর সাধারণ মুসল্লিদের জন্য উন্মুক্ত মসজিদুল হারাম,1
৭ মাস পর মসজিদুল হারামে নামাজের অনুমতি,৭ মাস পর মসজিদুল হারামে নামাজ আদায়ের অনুমতি,1
৭ মাস পর মসজিদুল হারামে নামাজের অনুমতি,নামাজের জন্যে খুলে দেয়া হল পবিত্র মসজিদুল হারাম,1
৭ মাস পর মসজিদুল হারামে নামাজের অনুমতি,সাত মাস পর সাধারণ মুসল্লিদের জন্য উন্মুক্ত মসজিদুল হারাম,1
৭ মাস পর মসজিদুল হারামে নামাজ আদায়ের অনুমতি,নামাজের জন্যে খুলে দেয়া হল পবিত্র মসজিদুল হারাম,1
৭ মাস পর মসজিদুল হারামে নামাজ আদায়ের অনুমতি,সাত মাস পর সাধারণ মুসল্লিদের জন্য উন্মুক্ত মসজিদুল হারাম,1
নামাজের জন্যে খুলে দেয়া হল পবিত্র মসজিদুল হারাম,সাত মাস পর সাধারণ মুসল্লিদের জন্য উন্মুক্ত মসজিদুল হারাম,1
"ইরান প্রতিরক্ষায় স্বনির্ভর, অস্ত্র কেনার দরকার নেই: তেহরান","প্রতিরক্ষায় স্বাবলম্বী ইরান, অস্ত্র কেনার দরকার নেই",1
"মৃত্যু ১১ লাখ ৮ হাজার, আক্রান্ত ৩ কোটি ৯৬ লাখের বেশি",বিশ্বব্যাপী প্রতিনিয়ত মহামারি করোনাভাইরাসে আক্রান্ত ও মৃতের সংখ্যা বাড়ছে,0
"মৃত্যু ১১ লাখ ৮ হাজার, আক্রান্ত ৩ কোটি ৯৬ লাখের বেশি","ভারতে করোনায় আরও ৮৩৭ মৃত্যু, নতুন শনাক্ত ৬২ হাজার",0
"মৃত্যু ১১ লাখ ৮ হাজার, আক্রান্ত ৩ কোটি ৯৬ লাখের বেশি",ভারতে গত ২৪ ঘণ্টায় ৬২ হাজার ২১২ জন নতুন করে করোনাভাইরাসে আক্রান্ত হয়েছেন,0
বিশ্বব্যাপী প্রতিনিয়ত মহামারি করোনাভাইরাসে আক্রান্ত ও মৃতের সংখ্যা বাড়ছে,বিশ্বে করোনা শনাক্ত ৩ কোটি ৯৫ লাখ ছাড়াল,0
বিশ্বব্যাপী প্রতিনিয়ত মহামারি করোনাভাইরাসে আক্রান্ত ও মৃতের সংখ্যা বাড়ছে,"ভারতে করোনায় আরও ৮৩৭ মৃত্যু, নতুন শনাক্ত ৬২ হাজার",0
বিশ্বব্যাপী প্রতিনিয়ত মহামারি করোনাভাইরাসে আক্রান্ত ও মৃতের সংখ্যা বাড়ছে,ভারতে গত ২৪ ঘণ্টায় ৬২ হাজার ২১২ জন নতুন করে করোনাভাইরাসে আক্রান্ত হয়েছেন,0
বিশ্বে করোনা শনাক্ত ৩ কোটি ৯৫ লাখ ছাড়াল,"ভারতে করোনায় আরও ৮৩৭ মৃত্যু, নতুন শনাক্ত ৬২ হাজার",0
বিশ্বে করোনা শনাক্ত ৩ কোটি ৯৫ লাখ ছাড়াল,ভারতে গত ২৪ ঘণ্টায় ৬২ হাজার ২১২ জন নতুন করে করোনাভাইরাসে আক্রান্ত হয়েছেন,0
"ভারতে করোনায় আরও ৮৩৭ মৃত্যু, নতুন শনাক্ত ৬২ হাজার",ভারতে গত ২৪ ঘণ্টায় ৬২ হাজার ২১২ জন নতুন করে করোনাভাইরাসে আক্রান্ত হয়েছেন,0
করোনায় বিশ্বে ১১ লাখ মৃত্যু ছাড়াল ১০ মাসে,দেশে করোনায় মৃত্যু কমলেও বেড়েছে আক্রান্ত,0
করোনায় বিশ্বে ১১ লাখ মৃত্যু ছাড়াল ১০ মাসে,বিশ্বে করোনায় মৃত্যু ১১ লাখ ছাড়াল,1
করোনায় বিশ্বে ১১ লাখ মৃত্যু ছাড়াল ১০ মাসে,বিশ্বব্যাপী প্রতিনিয়ত মহামারি করোনাভাইরাসে আক্রান্ত ও মৃতের সংখ্যা বাড়ছে।,0
দেশে করোনায় মৃত্যু কমলেও বেড়েছে আক্রান্ত,বিশ্বে করোনায় মৃত্যু ১১ লাখ ছাড়াল,0
দেশে করোনায় মৃত্যু কমলেও বেড়েছে আক্রান্ত,"মৃত্যু ১১ লাখ ছাড়াল, আক্রান্ত ৩ কোটি সাড়ে ৯২ লাখের বেশি",0
দেশে করোনায় মৃত্যু কমলেও বেড়েছে আক্রান্ত,বিশ্বব্যাপী প্রতিনিয়ত মহামারি করোনাভাইরাসে আক্রান্ত ও মৃতের সংখ্যা বাড়ছে।,0
বিশ্বে করোনায় মৃত্যু ১১ লাখ ছাড়াল,বিশ্বব্যাপী প্রতিনিয়ত মহামারি করোনাভাইরাসে আক্রান্ত ও মৃতের সংখ্যা বাড়ছে।,0
"মৃত্যু ১১ লাখ ছাড়াল, আক্রান্ত ৩ কোটি সাড়ে ৯২ লাখের বেশি",বিশ্বব্যাপী প্রতিনিয়ত মহামারি করোনাভাইরাসে আক্রান্ত ও মৃতের সংখ্যা বাড়ছে।,0
করোনায় একদিনে সর্বোচ্চ শনাক্তের রেকর্ড,১০ মাসে ১১ লাখ প্রাণ কাড়ল করোনা,0
করোনায় একদিনে সর্বোচ্চ শনাক্তের রেকর্ড,"মৃত্যু ১০ লাখ ৯৭ হাজার, আক্রান্ত ৩ কোটি সাড়ে ৮৮ লাখের বেশি",0
করোনায় একদিনে সর্বোচ্চ শনাক্তের রেকর্ড,বিশ্বব্যাপী প্রতিনিয়ত মহামারি করোনাভাইরাসে আক্রান্ত ও মৃতের সংখ্যা বাড়ছে।,0
করোনায় একদিনে সর্বোচ্চ শনাক্তের রেকর্ড,"করোনায় মৃত্যু বেড়ে ৫৬২৩, আক্রান্ত ছাড়াল ৩ লাখ ৮৬ হাজার",0
১০ মাসে ১১ লাখ প্রাণ কাড়ল করোনা,বিশ্বব্যাপী প্রতিনিয়ত মহামারি করোনাভাইরাসে আক্রান্ত ও মৃতের সংখ্যা বাড়ছে।,0
১০ মাসে ১১ লাখ প্রাণ কাড়ল করোনা,"করোনায় মৃত্যু বেড়ে ৫৬২৩, আক্রান্ত ছাড়াল ৩ লাখ ৮৬ হাজার",0
"মৃত্যু ১০ লাখ ৯৭ হাজার, আক্রান্ত ৩ কোটি সাড়ে ৮৮ লাখের বেশি","করোনায় মৃত্যু বেড়ে ৫৬২৩, আক্রান্ত ছাড়াল ৩ লাখ ৮৬ হাজার",0
বিশ্বব্যাপী প্রতিনিয়ত মহামারি করোনাভাইরাসে আক্রান্ত ও মৃতের সংখ্যা বাড়ছে।,"করোনায় মৃত্যু বেড়ে ৫৬২৩, আক্রান্ত ছাড়াল ৩ লাখ ৮৬ হাজার",0
"একদিনে শনাক্তে রেকর্ড, মোট মৃত্যু ১১ লাখ ছাড়াল",করোনায় মৃত্যু ১১ লাখ ছাড়াল,1
ক্ষুধার সূচকে পাকিস্তান ও বাংলাদেশের চেয়েও পিছিয়ে ভারত,"বিশ্ব ক্ষুধা সূচকে বাংলাদেশ, পাকিস্তানের থেকেও পিছিয়ে ভারত",1
ক্ষুধার সূচকে পাকিস্তান ও বাংলাদেশের চেয়েও পিছিয়ে ভারত,ক্ষুধা নিরসনে ভারত-পাকিস্তানের চেয়ে এগিয়ে বাংলাদেশ,0
ক্ষুধার সূচকে পাকিস্তান ও বাংলাদেশের চেয়েও পিছিয়ে ভারত,"খুন, ধর্ষণ, লুটপাট, চাঁদাবাজি, ঘুষ, দুর্নীতিনেতিবাচক খবরের যেন শেষ নেই।",0
ক্ষুধার সূচকে পাকিস্তান ও বাংলাদেশের চেয়েও পিছিয়ে ভারত,বিশ্ব ক্ষুধা সূচকে ভারত-পাকিস্তানের চেয়ে এগিয়ে বাংলাদেশ,0
"বিশ্ব ক্ষুধা সূচকে বাংলাদেশ, পাকিস্তানের থেকেও পিছিয়ে ভারত",ক্ষুধা নিরসনে ভারত-পাকিস্তানের চেয়ে এগিয়ে বাংলাদেশ,0
"বিশ্ব ক্ষুধা সূচকে বাংলাদেশ, পাকিস্তানের থেকেও পিছিয়ে ভারত","খুন, ধর্ষণ, লুটপাট, চাঁদাবাজি, ঘুষ, দুর্নীতিনেতিবাচক খবরের যেন শেষ নেই।",0
"বিশ্ব ক্ষুধা সূচকে বাংলাদেশ, পাকিস্তানের থেকেও পিছিয়ে ভারত",বিশ্ব ক্ষুধা সূচকে ভারত-পাকিস্তানের চেয়ে এগিয়ে বাংলাদেশ,0
ক্ষুধা নিরসনে ভারত-পাকিস্তানের চেয়ে এগিয়ে বাংলাদেশ,"খুন, ধর্ষণ, লুটপাট, চাঁদাবাজি, ঘুষ, দুর্নীতিনেতিবাচক খবরের যেন শেষ নেই।",0
ক্ষুধা নিরসনে ভারত-পাকিস্তানের চেয়ে এগিয়ে বাংলাদেশ,বিশ্ব ক্ষুধা সূচকে ভারত-পাকিস্তানের চেয়ে এগিয়ে বাংলাদেশ,1
"খুন, ধর্ষণ, লুটপাট, চাঁদাবাজি, ঘুষ, দুর্নীতিনেতিবাচক খবরের যেন শেষ নেই।",বিশ্ব ক্ষুধা সূচকে ভারত-পাকিস্তানের চেয়ে এগিয়ে বাংলাদেশ,0
ক্ষুধার সূচকে ভারত-পাকিস্তান থেকে এগিয়ে বাংলাদেশ,বিশ্ব ক্ষুধা সূচকে ভারত এবং পাকিস্তানের চেয়ে এগিয়ে রয়েছে বাংলাদেশ,1
ক্ষুধা সূচকে বড় অগ্রগতি বাংলাদেশের,ক্ষুধা সূচকে বাংলাদেশের বড় অগ্রগতি,1
বিশ্ব ক্ষুধা সূচকে ১৩ ধাপ এগিয়েছে বাংলাদেশ,ক্ষুধার সূচকে বড় অগ্রগতি বাংলাদেশের,1
বিশ্ব ক্ষুধা সূচকে ১৩ ধাপ এগিয়েছে বাংলাদেশ,ক্ষুধা সূচকে ভারত–পাকিস্তানের চেয়ে এগিয়ে বাংলাদেশ,0
বিশ্ব ক্ষুধা সূচকে ১৩ ধাপ এগিয়েছে বাংলাদেশ,ক্ষুধা সূচকে ভারত–পাকিস্তানের ওপরে বাংলাদেশ,0
ক্ষুধার সূচকে বড় অগ্রগতি বাংলাদেশের,ক্ষুধা সূচকে ভারত–পাকিস্তানের চেয়ে এগিয়ে বাংলাদেশ,0
ক্ষুধার সূচকে বড় অগ্রগতি বাংলাদেশের,ক্ষুধা সূচকে ভারত–পাকিস্তানের ওপরে বাংলাদেশ,0
ক্ষুধা সূচকে ভারত–পাকিস্তানের চেয়ে এগিয়ে বাংলাদেশ,ক্ষুধা সূচকে ভারত–পাকিস্তানের ওপরে বাংলাদেশ,1
"জরিপে এগিয়ে বাইডেন, এরপরও ট্রাম্প যেভাবে জিততে পারেন",ট্রাম্প সমর্থকেরা এখনো যে কারণে আশাবাদী,0
"জরিপে এগিয়ে বাইডেন, এরপরও ট্রাম্প যেভাবে জিততে পারেন",মার্কিন নির্বাচনের লড়াইয়ে এই মুহূর্তে বেশ ভালো অবস্থানে রয়েছেন জো বাইডেন।,0
ট্রাম্প যেভাবে জয়ী হতে পারেন,যেভাবে এবারো জিতে যেতে পারেন ট্রাম্প,1
ট্রাম্প যেভাবে জয়ী হতে পারেন,ট্রাম্প সমর্থকেরা এখনো যে কারণে আশাবাদী,0
ট্রাম্প যেভাবে জয়ী হতে পারেন,মার্কিন নির্বাচনের লড়াইয়ে এই মুহূর্তে বেশ ভালো অবস্থানে রয়েছেন জো বাইডেন।,0
যেভাবে এবারো জিতে যেতে পারেন ট্রাম্প,ট্রাম্প সমর্থকেরা এখনো যে কারণে আশাবাদী,0
যেভাবে এবারো জিতে যেতে পারেন ট্রাম্প,মার্কিন নির্বাচনের লড়াইয়ে এই মুহূর্তে বেশ ভালো অবস্থানে রয়েছেন জো বাইডেন।,0
ট্রাম্প সমর্থকেরা এখনো যে কারণে আশাবাদী,মার্কিন নির্বাচনের লড়াইয়ে এই মুহূর্তে বেশ ভালো অবস্থানে রয়েছেন জো বাইডেন।,0
"মাঠ চষে বেড়াচ্ছেন ট্রাম্প, কৌশলে এগিয়ে বাইডেন",নির্বাচন নিরপেক্ষ হলে ফল মানবেন ট্রাম্প,0
"মাঠ চষে বেড়াচ্ছেন ট্রাম্প, কৌশলে এগিয়ে বাইডেন",ট্রাম্প এখনো যেভাবে জিততে পারেন,0
"মাঠ চষে বেড়াচ্ছেন ট্রাম্প, কৌশলে এগিয়ে বাইডেন",দুই দলেরই দৃষ্টি এখন দোদুল্যমান আট অঙ্গরাজ্যে,0
"মাঠ চষে বেড়াচ্ছেন ট্রাম্প, কৌশলে এগিয়ে বাইডেন","টিভিতে ভোটারদের মুখোমুখি ট্রাম্প-বাইডেন, করোনাভাইরাস নিয়ে ঝগড়া",0
নির্বাচন নিরপেক্ষ হলে ফল মানবেন ট্রাম্প,ট্রাম্প এখনো যেভাবে জিততে পারেন,0
নির্বাচন নিরপেক্ষ হলে ফল মানবেন ট্রাম্প,দুই দলেরই দৃষ্টি এখন দোদুল্যমান আট অঙ্গরাজ্যে,0
নির্বাচন নিরপেক্ষ হলে ফল মানবেন ট্রাম্প,"টিভিতে ভোটারদের মুখোমুখি ট্রাম্প-বাইডেন, করোনাভাইরাস নিয়ে ঝগড়া",0
ট্রাম্প এখনো যেভাবে জিততে পারেন,দুই দলেরই দৃষ্টি এখন দোদুল্যমান আট অঙ্গরাজ্যে,0
ট্রাম্প এখনো যেভাবে জিততে পারেন,"টিভিতে ভোটারদের মুখোমুখি ট্রাম্প-বাইডেন, করোনাভাইরাস নিয়ে ঝগড়া",0
দুই দলেরই দৃষ্টি এখন দোদুল্যমান আট অঙ্গরাজ্যে,"টিভিতে ভোটারদের মুখোমুখি ট্রাম্প-বাইডেন, করোনাভাইরাস নিয়ে ঝগড়া",0
আমেরিকা নির্বাচন ২০২০: ডোনাল্ড ট্রাম্প এখনো কীভাবে জিতে যেতে পারেন,যে পাঁচ কারণে এবারও জিততে পারেন ট্রাম্প,0
আমেরিকা নির্বাচন ২০২০: ডোনাল্ড ট্রাম্প এখনো কীভাবে জিতে যেতে পারেন,ট্রাম্পের বেসামাল বৃহস্পতিবার,0
আমেরিকা নির্বাচন ২০২০: ডোনাল্ড ট্রাম্প এখনো কীভাবে জিতে যেতে পারেন,৫ কারণে এবারও জিততে পারেন ট্রাম্প,0
আমেরিকা নির্বাচন ২০২০: ডোনাল্ড ট্রাম্প এখনো কীভাবে জিতে যেতে পারেন,যেভাবে এখনও জয়ী হতে পারেন ট্রাম্প,1
যে পাঁচ কারণে এবারও জিততে পারেন ট্রাম্প,ট্রাম্পের বেসামাল বৃহস্পতিবার,0
যে পাঁচ কারণে এবারও জিততে পারেন ট্রাম্প,৫ কারণে এবারও জিততে পারেন ট্রাম্প,1
ট্রাম্পের বেসামাল বৃহস্পতিবার,৫ কারণে এবারও জিততে পারেন ট্রাম্প,0
ট্রাম্পের বেসামাল বৃহস্পতিবার,যেভাবে এখনও জয়ী হতে পারেন ট্রাম্প,0
৫ কারণে এবারও জিততে পারেন ট্রাম্প,যেভাবে এখনও জয়ী হতে পারেন ট্রাম্প,1
করোনা থেকে সেরে ওঠার ক্ষেত্রে রেমডেসিভিরের ভূমিকা 'সামান্যই' : বিশ্ব স্বাস্থ্য সংস্থা,করোনা থেকে সেরে উঠতে রেমডেসিভিরের ভূমিকা ‘সামান্য’ : বিশ্ব স্বাস্থ্য সংস্থা,1
করোনা থেকে সেরে ওঠার ক্ষেত্রে রেমডেসিভিরের ভূমিকা 'সামান্যই' : বিশ্ব স্বাস্থ্য সংস্থা,"করোনা ভাইরাস চিকিৎসা: বিশ্ব স্বাস্থ্য সংস্থা বলছে, কোভিড-১৯ থেকে সেরে ওঠার ক্ষেত্রে রেমডেসিভিরের ভূমিকা 'সামান্যই'",1
করোনা থেকে সেরে উঠতে রেমডেসিভিরের ভূমিকা ‘সামান্য’ : বিশ্ব স্বাস্থ্য সংস্থা,"করোনা ভাইরাস চিকিৎসা: বিশ্ব স্বাস্থ্য সংস্থা বলছে, কোভিড-১৯ থেকে সেরে ওঠার ক্ষেত্রে রেমডেসিভিরের ভূমিকা 'সামান্যই'",1
পাকিস্তান সরকারের প্রশংসা করলেন রাহুল,রাহুল গান্ধী করোনাভাইরাস নিয়ন্ত্রণে পাকিস্তান সরকারের ভূমিকার প্রশংসা করলেন,1
পাকিস্তান সরকারের প্রশংসা করলেন রাহুল,পাকিস্তানের প্রশংসায় পঞ্চমুখ রাহুল গান্ধী,1
কোভিড নিয়ে পাকিস্তান সরকারের প্রশংসায় রাহুল গান্ধি,করোনা মোকাবিলায় মোদীর চেয়ে ইমরানকে সফল বলছেন রাহুল গান্ধী,1
কোভিড নিয়ে পাকিস্তান সরকারের প্রশংসায় রাহুল গান্ধি,রাহুল গান্ধী করোনাভাইরাস নিয়ন্ত্রণে পাকিস্তান সরকারের ভূমিকার প্রশংসা করলেন,1
কোভিড নিয়ে পাকিস্তান সরকারের প্রশংসায় রাহুল গান্ধি,পাকিস্তানের প্রশংসায় পঞ্চমুখ রাহুল গান্ধী,1
পাকিস্তানের প্রশংসা করলেন কংগ্রেসের নেতা রাহুল,পাকিস্তান সরকারের প্রশংসায় রাহুল গান্ধী,1
মিঠুন চক্রবর্তীর ছেলের বিরুদ্ধে ধর্ষণের অভিযোগ,মিঠুনের স্ত্রী-পুত্রের বিরুদ্ধে মডেল তারকার মামলা,0
মিঠুন চক্রবর্তীর ছেলের বিরুদ্ধে ধর্ষণের অভিযোগ,মিঠুন চক্রবর্তীর ছেলে ও স্ত্রীর নামে মামলা,0
মিঠুন চক্রবর্তীর ছেলের বিরুদ্ধে ধর্ষণের অভিযোগ,মিঠুন চক্রবর্তীর ছেলের বিরুদ্ধে ধর্ষণ ও গর্ভপাতের অভিযোগ,1
মিঠুনের স্ত্রী-পুত্রের বিরুদ্ধে মডেল তারকার মামলা,মিঠুন চক্রবর্তীর ছেলে ও স্ত্রীর নামে মামলা,1
মিঠুনের স্ত্রী-পুত্রের বিরুদ্ধে মডেল তারকার মামলা,মিঠুন চক্রবর্তীর ছেলের বিরুদ্ধে ধর্ষণ ও গর্ভপাতের অভিযোগ,0
মিঠুন চক্রবর্তীর ছেলে ও স্ত্রীর নামে মামলা,মিঠুন চক্রবর্তীর ছেলের বিরুদ্ধে ধর্ষণ ও গর্ভপাতের অভিযোগ,0
মুম্বাই ইন্ডিয়ান্সের নাম শুনলেই জুজুর ভয় পেয়ে বসে কলকাতা নাইট রাইডার্সকে।,মিঠুনের ছেলের বিরুদ্ধে ধর্ষণের অভিযোগ দায়ের,0
মুম্বাই ইন্ডিয়ান্সের নাম শুনলেই জুজুর ভয় পেয়ে বসে কলকাতা নাইট রাইডার্সকে।,"মিঠুন চক্রবর্তীর ছেলের বিরুদ্ধে ধর্ষণের অভিযোগ দায়ের, অভিযোগে নাম রয়েছে যোগিতা বালির",0
মুম্বাই ইন্ডিয়ান্সের নাম শুনলেই জুজুর ভয় পেয়ে বসে কলকাতা নাইট রাইডার্সকে।,ধর্ষণের অভিযোগে মিঠুনপুত্রের বিরুদ্ধে মামলা,0
মুম্বাই ইন্ডিয়ান্সের নাম শুনলেই জুজুর ভয় পেয়ে বসে কলকাতা নাইট রাইডার্সকে।,"ছেলেকে নিয়ে শান্তি পেলেন না মিঠুন চক্রবর্তী, আবার ধর্ষণের মামলা",0
মিঠুনের ছেলের বিরুদ্ধে ধর্ষণের অভিযোগ দায়ের,"মিঠুন চক্রবর্তীর ছেলের বিরুদ্ধে ধর্ষণের অভিযোগ দায়ের, অভিযোগে নাম রয়েছে যোগিতা বালির",1
মিঠুনের ছেলের বিরুদ্ধে ধর্ষণের অভিযোগ দায়ের,ধর্ষণের অভিযোগে মিঠুনপুত্রের বিরুদ্ধে মামলা,1
মিঠুনের ছেলের বিরুদ্ধে ধর্ষণের অভিযোগ দায়ের,"ছেলেকে নিয়ে শান্তি পেলেন না মিঠুন চক্রবর্তী, আবার ধর্ষণের মামলা",1
"মিঠুন চক্রবর্তীর ছেলের বিরুদ্ধে ধর্ষণের অভিযোগ দায়ের, অভিযোগে নাম রয়েছে যোগিতা বালির","ছেলেকে নিয়ে শান্তি পেলেন না মিঠুন চক্রবর্তী, আবার ধর্ষণের মামলা",0
স্বামীর বিরুদ্ধে ধর্ষণের অভিযোগ নিয়ে যা বললেন মিঠুনের পুত্রবধূ,মিঠুনের স্ত্রী-পুত্রের বিরুদ্ধে প্রতারণা ও ধর্ষণের অভিযোগ,0
মিঠুনের স্ত্রী-পুত্রের বিরুদ্ধে প্রতারণা ও ধর্ষণের অভিযোগ,মিঠুনের স্ত্রী-পুত্রের বিরুদ্ধে প্রতারণা ও ধর্ষণের অভিযোগ দায়ের মডেলের,1
মিঠুন চক্রবর্তীর ছেলের বিরুদ্ধে ধর্ষণ মামলা,মিঠুনের ছেলের বিরুদ্ধে আবার ধর্ষণের মামলা,1
ফুসফুসে সমস্যা কোভিড আক্রান্ত দিলীপ ঘোষের।,করোনায় আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ,1
ফুসফুসে সমস্যা কোভিড আক্রান্ত দিলীপ ঘোষের।,"জ্বর নেমেছে দিলীপ ঘোষের, কো মর্বিডিটি না থাকায় স্বস্তি ডাক্তারদের",0
করোনায় আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ,করোনায় আক্রান্ত পশ্চিমবঙ্গের বিজেপিপ্রধান দিলীপ ঘোষ হাসপাতালে,0
করোনায় আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ,"করোনায় আক্রান্ত দিলীপ ঘোষ, ভর্তি হাসপাতালে",0
করোনায় আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ,"জ্বর নেমেছে দিলীপ ঘোষের, কো মর্বিডিটি না থাকায় স্বস্তি ডাক্তারদের",0
করোনায় আক্রান্ত পশ্চিমবঙ্গের বিজেপিপ্রধান দিলীপ ঘোষ হাসপাতালে,"করোনায় আক্রান্ত দিলীপ ঘোষ, ভর্তি হাসপাতালে",1
করোনায় আক্রান্ত পশ্চিমবঙ্গের বিজেপিপ্রধান দিলীপ ঘোষ হাসপাতালে,"জ্বর নেমেছে দিলীপ ঘোষের, কো মর্বিডিটি না থাকায় স্বস্তি ডাক্তারদের",0
"করোনায় আক্রান্ত দিলীপ ঘোষ, ভর্তি হাসপাতালে","জ্বর নেমেছে দিলীপ ঘোষের, কো মর্বিডিটি না থাকায় স্বস্তি ডাক্তারদের",0
"দিলীপ ঘোষ করোনা আক্রান্ত, হাসপাতালে ভর্তি",করোনায় আক্রান্ত বিজেপি নেতা দিলীপ ঘোষ,1
করোনায় আক্রান্ত বিজেপি নেতা দিলীপ ঘোষ,এবার করোনায় আক্রান্ত হলেন বিজেপির পশ্চিমবঙ্গের রাজ্য সভাপতি দিলীপ ঘোষ,1
করোনায় আক্রান্ত বিজেপি নেতা দিলীপ ঘোষ,"করোনা আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ, পরীক্ষার রিপোর্টের অপেক্ষায় চিকিৎসকরা",0
করোনায় আক্রান্ত বিজেপি নেতা দিলীপ ঘোষ,করোনা আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ,0
এবার করোনায় আক্রান্ত হলেন বিজেপির পশ্চিমবঙ্গের রাজ্য সভাপতি দিলীপ ঘোষ,"করোনা আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ, পরীক্ষার রিপোর্টের অপেক্ষায় চিকিৎসকরা",0
এবার করোনায় আক্রান্ত হলেন বিজেপির পশ্চিমবঙ্গের রাজ্য সভাপতি দিলীপ ঘোষ,করোনা আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ,0
"করোনা আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ, পরীক্ষার রিপোর্টের অপেক্ষায় চিকিৎসকরা",করোনা আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ,1
"জ্বর নেমেছে-অক্সিজেনের মাত্রা স্বাভাবিক, আগের থেকে একটু ভাল দিলীপ ঘোষ","জ্বর একটু নেমেছে, কো মর্বিডিটি নেই, তবু এইচডিইউ-তেই করোনা আক্রান্ত দিলীপ ঘোষ",0
"জ্বর নেমেছে-অক্সিজেনের মাত্রা স্বাভাবিক, আগের থেকে একটু ভাল দিলীপ ঘোষ","করোনা আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ, বাড়ছে উদ্বেগ",0
"জ্বর নেমেছে-অক্সিজেনের মাত্রা স্বাভাবিক, আগের থেকে একটু ভাল দিলীপ ঘোষ","দিলীপ ঘোষের জ্বর কমেছে, ফুসফুসে সমস্যা হওয়ায় সিটি স্ক্যান বিজেপির রাজ্য সভাপতির",0
"জ্বর একটু নেমেছে, কো মর্বিডিটি নেই, তবু এইচডিইউ-তেই করোনা আক্রান্ত দিলীপ ঘোষ","করোনা আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ, বাড়ছে উদ্বেগ",0
"জ্বর একটু নেমেছে, কো মর্বিডিটি নেই, তবু এইচডিইউ-তেই করোনা আক্রান্ত দিলীপ ঘোষ","দিলীপ ঘোষের জ্বর কমেছে, ফুসফুসে সমস্যা হওয়ায় সিটি স্ক্যান বিজেপির রাজ্য সভাপতির",0
আগের থেকে একটু ভাল রাজ্য বিজেপির রাজ্য সভাপতি দিলীপ ঘোষ,"করোনা আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ, বাড়ছে উদ্বেগ",0
